,region_code,period,price_per_pyeong,si_gun_gu
1143,11260,2012-10,1327.49535536414,중랑구
1144,11260,2012-11,1300.5905963466394,중랑구
1145,11260,2012-12,1276.0606424482387,중랑구
1146,11260,2013-01,1342.0219099768804,중랑구
1147,11260,2013-02,1352.6742200411647,중랑구
1148,11260,2013-03,1322.3247711897518,중랑구
1149,11260,2013-04,1311.0977956863971,중랑구
1150,11260,2013-05,1318.9885782332963,중랑구
1151,11260,2013-06,1328.3904970164228,중랑구
1152,11260,2013-07,1323.7485599168435,중랑구
1153,11260,2013-08,1331.4410712280378,중랑구
1154,11260,2013-09,1345.565190082478,중랑구
1155,11260,2013-10,1347.171871649385,중랑구
